seed,total_time,mse_y_1,mse_y_2,l1_y_1,l1_y_2,mse_mean_y_1,mse_mean_y_2,mse_sd_y_1,mse_sd_y_2,mse_quantile_y_1_0.05,mse_quantile_y_1_0.25,mse_quantile_y_1_0.50,mse_quantile_y_1_0.75,mse_quantile_y_1_0.95,mse_quantile_y_2_0.05,mse_quantile_y_2_0.25,mse_quantile_y_2_0.50,mse_quantile_y_2_0.75,mse_quantile_y_2_0.95
59,175.48643398284912,2.7082481384277344,2.76827335357666,1.3862526416778564,1.4142521619796753,0.0030942244920879602,0.004509560763835907,0.05528375133872032,0.05212229862809181,0.1678418219089508,0.131084144115448,0.03370426967740059,0.1269533932209015,0.06596462428569794,0.1410604864358902,0.14736418426036835,0.02084035612642765,0.16505324840545654,0.06009994447231293
60,144.7840850353241,2.907424211502075,2.8362021446228027,1.482311725616455,1.4567859172821045,0.006226642057299614,0.01628183387219906,0.161597341299057,0.14977777004241943,0.26276370882987976,0.3179660439491272,0.05059726536273956,0.41428086161613464,0.41291922330856323,0.2754211127758026,0.39730823040008545,0.03903622925281525,0.3397706151008606,0.3332448899745941
61,186.81400299072266,2.607725143432617,2.7438576221466064,1.352778434753418,1.4082801342010498,0.010716063901782036,0.006801142822951078,0.03972529247403145,0.03200357407331467,0.03350820392370224,0.14397555589675903,0.04181345924735069,0.23030319809913635,0.0800536647439003,0.03618699684739113,0.09112834185361862,0.08329503983259201,0.11863488703966141,0.0794505625963211
62,199.0821189880371,2.779810905456543,2.8693506717681885,1.4123975038528442,1.4674042463302612,0.008919667452573776,0.00610732939094305,0.019499581307172775,0.015434635803103447,0.023644713684916496,0.04821772128343582,0.026085063815116882,0.15678447484970093,0.042029593139886856,0.023015080019831657,0.0951419249176979,0.014543416909873486,0.10854939371347427,0.02566179633140564
63,141.48879289627075,2.61318302154541,2.7897958755493164,1.3630179166793823,1.434425950050354,0.008686675690114498,0.013196315616369247,0.1831602156162262,0.17736615240573883,0.44235485792160034,0.48544904589653015,0.03250082582235336,0.3740321695804596,0.2690158784389496,0.5192110538482666,0.46938860416412354,0.03175229951739311,0.3302006125450134,0.27376189827919006
64,235.25826001167297,2.7185850143432617,2.8864951133728027,1.3982322216033936,1.4722497463226318,0.008337104693055153,0.012333696708083153,0.011658722534775734,0.0167237501591444,0.03154697269201279,0.07857352495193481,0.01338284183293581,0.0223712045699358,0.010834542103111744,0.03065653145313263,0.07082949578762054,0.03195435553789139,0.0687544047832489,0.01620698906481266
65,149.79132914543152,2.6951963901519775,2.6458775997161865,1.3899545669555664,1.371466040611267,0.006255182903259993,0.006740408018231392,0.12949615716934204,0.12187254428863525,0.32230499386787415,0.30457690358161926,0.030802231281995773,0.32159918546676636,0.17768710851669312,0.27797260880470276,0.38268449902534485,0.022264227271080017,0.293150395154953,0.1691458821296692
66,174.04617381095886,2.7148778438568115,2.6291561126708984,1.3970683813095093,1.3691753149032593,0.004794927779585123,0.0050488803535699844,0.04144120588898659,0.05469691380858421,0.09288172423839569,0.2101534754037857,0.08360163122415543,0.10370519757270813,0.05443262308835983,0.1180674135684967,0.18781468272209167,0.05011456087231636,0.2263278216123581,0.06293556094169617
67,147.11640977859497,2.7312583923339844,2.8507087230682373,1.3947325944900513,1.4514544010162354,0.01863301917910576,0.013911617919802666,0.1423480212688446,0.1291797012090683,0.2344580739736557,0.31409406661987305,0.0832832083106041,0.40531012415885925,0.3007209599018097,0.19967123866081238,0.27141058444976807,0.05338647589087486,0.3451492190361023,0.2922820448875427
68,183.80531573295593,2.70521879196167,2.771834373474121,1.3961635828018188,1.41847562789917,0.0075448015704751015,0.006582729518413544,0.04833478480577469,0.04747980087995529,0.07229568809270859,0.09941890090703964,0.06672848761081696,0.2013118714094162,0.10517916083335876,0.05885009095072746,0.12718340754508972,0.06005195528268814,0.18852804601192474,0.10819385945796967
